DISTRIBUIDORA;ANO;MÊS;DIA;PRODUTO;QUANTIDADE;PREÇO;FATURAMENTO
Distribuidora PE;2020;7;1;PRODUTO D;222;74,9664864864865;16642,56
Distribuidora PE;2020;8;1;PRODUTO A;136;57,5592156862745;7828,05333333333
Distribuidora PE;2020;8;1;PRODUTO B;1490;40,812577181208;60810,74
Distribuidora PE;2020;8;1;PRODUTO C;2067;44,9390130624093;92888,94
Distribuidora PE;2020;8;1;PRODUTO D;303;74,8638723872387;22683,7533333333
Distribuidora PE;2020;9;1;PRODUTO A;181;58,5137753222836;10590,9933333333
Distribuidora PE;2020;9;1;PRODUTO B;2351;40,3757124627818;94923,3
Distribuidora PE;2020;9;1;PRODUTO C;2427;49,3294904546079;119722,673333333
Distribuidora PE;2020;9;1;PRODUTO D;386;75,6898618307427;29216,2866666667
Distribuidora PE;2020;10;1;PRODUTO A;213;59,5502660406886;12684,2066666667
Distribuidora PE;2020;10;1;PRODUTO B;2528;42,4109388185654;107214,853333333
Distribuidora PE;2020;10;1;PRODUTO C;2537;50,7010064380502;128628,453333333
Distribuidora PE;2020;10;1;PRODUTO D;501;75,7428476380572;37947,1666666666
Distribuidora PE;2020;11;1;PRODUTO A;201;57,8918407960199;11636,26
Distribuidora PE;2020;11;1;PRODUTO B;1883;43,0248645778014;81015,82
Distribuidora PE;2020;11;1;PRODUTO C;2301;50,4656989714617;116121,573333333
Distribuidora PE;2020;11;1;PRODUTO D;350;75,6964380952381;26493,7533333333
Distribuidora PE;2020;12;1;PRODUTO A;255;54,4364967320262;13881,3066666667
Distribuidora PE;2020;12;1;PRODUTO B;2253;43,1192099422991;97147,58
Distribuidora PE;2020;12;1;PRODUTO C;3365;50,3375235264983;169385,766666667
Distribuidora PE;2020;12;1;PRODUTO D;439;75,9501138952164;33342,1
Distribuidora PE;2021;1;1;PRODUTO A;113;58,4718584070796;6607,32
Distribuidora PE;2021;1;1;PRODUTO B;1075;43,9270449612403;47221,5733333333
Distribuidora PE;2021;1;1;PRODUTO C;1633;51,2299163094509;83658,4533333333
Distribuidora PE;2021;1;1;PRODUTO D;197;76,8311675126904;15135,74
Distribuidora PE;2021;2;1;PRODUTO A;128;60,5565625;7751,24
Distribuidora PE;2021;2;1;PRODUTO B;1301;42,9429105816039;55868,7266666667
Distribuidora PE;2021;2;1;PRODUTO C;2157;49,9474578890434;107736,666666667
Distribuidora PE;2021;2;1;PRODUTO D;194;76,8969072164949;14918
Distribuidora PE;2021;3;1;PRODUTO A;97;58,4025429553264;5665,04666666667
Distribuidora PE;2021;3;1;PRODUTO B;906;43,5209860191317;39430,0133333333
Distribuidora PE;2021;3;1;PRODUTO C;766;50,1233942558747;38394,52
Distribuidora PE;2021;3;1;PRODUTO D;71;76,031455399061;5398,23333333333
Distribuidora PE;2021;4;1;PRODUTO A;73;57,7197260273973;4213,54
Distribuidora PE;2021;4;1;PRODUTO B;996;43,0087148594378;42836,68
Distribuidora PE;2021;4;1;PRODUTO C;1212;48,205396039604;58424,94
Distribuidora PE;2021;4;1;PRODUTO D;135;75,2933333333334;10164,6
Distribuidora PE;2021;5;1;PRODUTO A;114;59,3284795321637;6763,44666666667
Distribuidora PE;2021;5;1;PRODUTO B;1326;42,8667973856209;56841,3733333333
Distribuidora PE;2021;5;1;PRODUTO C;1332;49,3961211211211;65795,6333333333
Distribuidora PE;2021;5;1;PRODUTO D;152;76,4901315789474;11626,5
Distribuidora PE;2021;6;1;PRODUTO A;90;58,8814074074074;5299,32666666667
Distribuidora PE;2021;6;1;PRODUTO B;1261;42,7710282844304;53934,2666666667
Distribuidora PE;2021;6;1;PRODUTO C;1602;50,5345900957137;80956,4133333333
Distribuidora PE;2021;6;1;PRODUTO D;124;75,6733333333333;9383,49333333333
Distribuidora PE;2021;7;1;PRODUTO A;115;58,1113623188406;6682,80666666667
Distribuidora PE;2021;7;1;PRODUTO B;1344;43,2395486111111;58113,9533333334
Distribuidora PE;2021;7;1;PRODUTO C;1700;51,1543058823529;86962,32
Distribuidora PE;2021;7;1;PRODUTO D;284;73,6062910798122;20904,1866666667
Distribuidora PE;2021;8;1;PRODUTO A;130;60,8483076923077;7910,28
Distribuidora PE;2021;8;1;PRODUTO B;1422;43,0875808720112;61270,54
Distribuidora PE;2021;8;1;PRODUTO C;2439;50,2510099767664;122562,213333333
Distribuidora PE;2021;8;1;PRODUTO D;227;73,3928634361234;16660,18
Distribuidora PE;2021;9;1;PRODUTO A;147;58,9967800453515;8672,52666666666
Distribuidora PE;2021;9;1;PRODUTO B;1659;43,4239340968455;72040,3066666667
Distribuidora PE;2021;9;1;PRODUTO C;2374;49,0571412524572;116461,653333333
Distribuidora PE;2021;9;1;PRODUTO D;334;77,2474451097804;25800,6466666667
Distribuidora PE;2021;10;1;PRODUTO A;117;61,6603418803419;7214,26
Distribuidora PE;2021;10;1;PRODUTO B;1601;46,6005829689777;74607,5333333333
Distribuidora PE;2021;10;1;PRODUTO C;1731;53,7638128249567;93065,16
Distribuidora PE;2021;10;1;PRODUTO D;236;76,610197740113;18080,0066666667
Distribuidora PE;2021;11;1;PRODUTO A;121;57,6149311294766;6971,40666666667
Distribuidora PE;2021;11;1;PRODUTO B;1346;48,7669539375929;65640,32
Distribuidora PE;2021;11;1;PRODUTO C;1692;55,5553467297084;93999,6466666667
Distribuidora PE;2021;11;1;PRODUTO D;244;72,7639890710383;17754,4133333333
Distribuidora PE;2021;12;1;PRODUTO A;129;58,2926098191215;7519,74666666667
Distribuidora PE;2021;12;1;PRODUTO B;1517;48,8829663810152;74155,46
Distribuidora PE;2021;12;1;PRODUTO C;2132;54,7342307692308;116693,38
Distribuidora PE;2021;12;1;PRODUTO D;255;71,9941960784314;18358,52
Distribuidora PE;2022;1;1;PRODUTO A;96;61,565;5910,24
Distribuidora PE;2022;1;1;PRODUTO B;1023;48,8985337243402;50023,2
Distribuidora PE;2022;1;1;PRODUTO C;1787;52,913538518933;94556,4933333333
Distribuidora PE;2022;1;1;PRODUTO D;126;75,1085185185185;9463,67333333333
Distribuidora PE;2022;2;1;PRODUTO A;87;62,7966283524904;5463,30666666667
Distribuidora PE;2022;2;1;PRODUTO B;1246;48,5316586409845;60470,4466666667
Distribuidora PE;2022;2;1;PRODUTO C;1369;55,6292622352082;76156,46
Distribuidora PE;2022;2;1;PRODUTO D;176;73,5606818181818;12946,68
Distribuidora PE;2022;3;1;PRODUTO A;104;63,2719871794872;6580,28666666667
Distribuidora PE;2022;3;1;PRODUTO B;1206;49,8128911000553;60074,3466666667
Distribuidora PE;2022;3;1;PRODUTO C;1924;55,5675363825364;106911,94
Distribuidora PE;2022;3;1;PRODUTO D;144;73,1809722222222;10538,06
Distribuidora PE;2022;4;1;PRODUTO A;84;69,4995238095238;5837,96
Distribuidora PE;2022;4;1;PRODUTO B;1212;54,2286633663366;65725,14
Distribuidora PE;2022;4;1;PRODUTO C;1841;58,2933369545537;107318,033333333
Distribuidora PE;2022;4;1;PRODUTO D;156;84,6708547008547;13208,6533333333
Distribuidora PE;2022;5;1;PRODUTO A;78;66,3730769230769;5177,1
Distribuidora PE;2022;5;1;PRODUTO B;1053;54,4508072174739;57336,7
Distribuidora PE;2022;5;1;PRODUTO C;1585;60,3530599369085;95659,6
Distribuidora PE;2022;5;1;PRODUTO D;251;82,2883134130146;20654,3666666667
Distribuidora PE;2022;6;1;PRODUTO A;31;67,1458064516129;2081,52
Distribuidora PE;2022;6;1;PRODUTO B;219;54,0630745814307;11839,8133333333
Distribuidora PE;2022;6;1;PRODUTO C;312;61,0716666666667;19054,36
Distribuidora PE;2022;6;1;PRODUTO D;24;86,9341666666667;2086,42
Distribuidora PI;2013;9;1;PRODUTO A;1206;46,2621337755666;55792,1333333334
Distribuidora PI;2013;9;1;PRODUTO B;150;31,1688888888889;4675,33333333333
Distribuidora PI;2013;9;1;PRODUTO C;10042;37,4440549691296;376013,2
Distribuidora PI;2013;10;1;PRODUTO A;2199;42,9171227176331;94367,6
Distribuidora PI;2013;10;1;PRODUTO B;224;28,0238095238095;6277,33333333333
Distribuidora PI;2013;10;1;PRODUTO C;22218;34,6617493324667;770114,746666666
Distribuidora PI;2013;11;1;PRODUTO A;2361;41,4721445730901;97915,7333333333
Distribuidora PI;2013;11;1;PRODUTO B;261;26,9859514687101;7043,33333333333
Distribuidora PI;2013;11;1;PRODUTO C;18191;33,7998376501725;614858,48
Distribuidora PI;2013;12;1;PRODUTO A;2563;41,8850779516014;107353,2
Distribuidora PI;2013;12;1;PRODUTO B;340;26,8882352941176;9142
Distribuidora PI;2013;12;1;PRODUTO C;19287;33,5264187758816;646629,626666667
Distribuidora PI;2014;1;1;PRODUTO A;2036;42,4725724588089;86460
Distribuidora PI;2014;1;1;PRODUTO B;302;26,7615894039735;8082
Distribuidora PI;2014;1;1;PRODUTO C;15770;33,6410049592929;530522,853333333
Distribuidora PI;2014;2;1;PRODUTO A;2141;42,3683438122908;90698,2666666667
Distribuidora PI;2014;2;1;PRODUTO B;361;26,2683287165282;9482,86666666666
Distribuidora PI;2014;2;1;PRODUTO C;15762;32,5395710214807;512896,853333333
Distribuidora PI;2014;3;1;PRODUTO A;2062;41,7165575759599;86040,4
Distribuidora PI;2014;3;1;PRODUTO B;309;26,3516720604099;8142,66666666667
Distribuidora PI;2014;3;1;PRODUTO C;16162;30,3258540607972;490126,453333333
Distribuidora PI;2014;4;1;PRODUTO A;2209;41,7324404370164;92178,2666666666
Distribuidora PI;2014;4;1;PRODUTO B;353;26,3129367327668;9288,46666666667
Distribuidora PI;2014;4;1;PRODUTO C;12612;32,88464549907;414748
Distribuidora PI;2014;5;1;PRODUTO A;3033;41,3067813129129;125302,4
Distribuidora PI;2014;5;1;PRODUTO B;423;25,7113016066776;10872,6666666667
Distribuidora PI;2014;5;1;PRODUTO C;12302;32,7960354406535;403467,76
Distribuidora PI;2014;6;1;PRODUTO A;2013;42,2836167930649;85129,2533333334
Distribuidora PI;2014;6;1;PRODUTO B;411;25,1977383734992;10361,52
Distribuidora PI;2014;6;1;PRODUTO C;12318;32,8621495474175;404786,373333333
Distribuidora PI;2014;7;1;PRODUTO A;2083;41,670169425963;86797,2266666667
Distribuidora PI;2014;7;1;PRODUTO B;526;24,6820619211319;12987,9066666667
Distribuidora PI;2014;7;1;PRODUTO C;15505;32,456231608143;503221,7
Distribuidora PI;2014;8;1;PRODUTO A;1915;42,0069958667966;80460,9
Distribuidora PI;2014;8;1;PRODUTO B;449;25,1455382331106;11290,3466666667
Distribuidora PI;2014;8;1;PRODUTO C;12422;32,4944748564375;403646,366666667
Distribuidora PI;2014;9;1;PRODUTO A;2187;45,2774428002815;99034,9733333333
Distribuidora PI;2014;9;1;PRODUTO B;480;28,3704685870991;13622,5533333333
Distribuidora PI;2014;9;1;PRODUTO C;16137;34,6737129884449;559519,593333333
Distribuidora PI;2014;10;1;PRODUTO A;2268;45,4399118121707;103057,72
Distribuidora PI;2014;10;1;PRODUTO B;592;28,7650077458741;17021,6933333333
Distribuidora PI;2014;10;1;PRODUTO C;13114;35,400185928885;464251,313333334
Distribuidora PI;2014;11;1;PRODUTO A;2286;44,7793989542365;102378,766666667
Distribuidora PI;2014;11;1;PRODUTO B;680;28,1235739680874;19121,6866666667
Distribuidora PI;2014;11;1;PRODUTO C;12994;35,3017382842112;458699,02
Distribuidora PI;2014;12;1;PRODUTO A;3075;45,0247783208081;138451,193333333
Distribuidora PI;2014;12;1;PRODUTO B;872;28,6639858505129;24984,2466666667
Distribuidora PI;2014;12;1;PRODUTO C;20266;35,159299397235;712533,966666667
Distribuidora PI;2015;1;1;PRODUTO A;2016;46,5671255915518;93889,0266666666
Distribuidora PI;2015;1;1;PRODUTO B;657;29,3654328500828;19278,4066666667
Distribuidora PI;2015;1;1;PRODUTO C;13257;36,1154058377145;478783,44
Distribuidora PI;2015;2;1;PRODUTO A;1691;46,1748507315798;78104,76
Distribuidora PI;2015;2;1;PRODUTO B;743;29,0231132562167;21558,1266666667
Distribuidora PI;2015;2;1;PRODUTO C;10980;35,7359795697253;392379,566666667
Distribuidora PI;2015;3;1;PRODUTO A;2336;45,7189204256049;106789,873333333
Distribuidora PI;2015;3;1;PRODUTO B;738;28,9629895564803;21378,3066666667
Distribuidora PI;2015;3;1;PRODUTO C;12560;35,4637755652963;445438,32
Distribuidora PI;2015;4;1;PRODUTO A;1718;46,1857614650597;79368,3066666667
Distribuidora PI;2015;4;1;PRODUTO B;793;28,363008673276;22483,5933333333
Distribuidora PI;2015;4;1;PRODUTO C;13103;35,1082852758559;460029,713333334
Distribuidora PI;2015;5;1;PRODUTO A;1377;46,3271314451707;63792,46
Distribuidora PI;2015;5;1;PRODUTO B;714;28,8791970121382;20619,7466666667
Distribuidora PI;2015;5;1;PRODUTO C;9523;35,5893359935595;338917,246666667
Distribuidora PI;2015;6;1;PRODUTO A;1644;46,5400202757502;76511,7933333333
Distribuidora PI;2015;6;1;PRODUTO B;804;29,0940049751244;23391,58
Distribuidora PI;2015;6;1;PRODUTO C;13231;34,7433678482352;459689,5
Distribuidora PI;2015;7;1;PRODUTO A;1458;46,383401920439;67627
Distribuidora PI;2015;7;1;PRODUTO B;768;29,0733420138889;22328,3266666667
Distribuidora PI;2015;7;1;PRODUTO C;8984;34,9717126743841;314185,866666667
Distribuidora PI;2015;8;1;PRODUTO A;1565;46,2707135250266;72413,6666666667
Distribuidora PI;2015;8;1;PRODUTO B;814;29,295904995905;23846,8666666667
Distribuidora PI;2015;8;1;PRODUTO C;11224;34,707745307674;389559,733333333
Distribuidora PI;2015;9;1;PRODUTO A;1468;49,697161671208;72955,4333333333
Distribuidora PI;2015;9;1;PRODUTO B;719;30,3008808530366;21786,3333333333
Distribuidora PI;2015;9;1;PRODUTO C;10349;39,4115309047573;407869,933333333
Distribuidora PI;2015;10;1;PRODUTO A;1938;51,2460784313725;99314,9
Distribuidora PI;2015;10;1;PRODUTO B;990;30,1811447811448;29879,3333333333
Distribuidora PI;2015;10;1;PRODUTO C;14927;39,4751792054666;589246
Distribuidora PI;2015;11;1;PRODUTO A;1630;53,4849897750511;87180,5333333333
Distribuidora PI;2015;11;1;PRODUTO B;1299;28,8681036694894;37499,6666666667
Distribuidora PI;2015;11;1;PRODUTO C;11170;39,5651626380185;441942,866666667
Distribuidora PI;2015;12;1;PRODUTO A;2218;53,2335437330929;118072
Distribuidora PI;2015;12;1;PRODUTO B;1552;27,8294673539519;43191,3333333333
Distribuidora PI;2015;12;1;PRODUTO C;16874;39,3066729880289;663260,8
Distribuidora PI;2016;1;1;PRODUTO A;1576;54,1830752961083;85392,5266666667
Distribuidora PI;2016;1;1;PRODUTO B;898;31,3162509279881;28121,9933333333
Distribuidora PI;2016;1;1;PRODUTO C;10285;39,9911586452763;411309,066666667
Distribuidora PI;2016;2;1;PRODUTO A;1305;58,2017215836526;75953,2466666667
Distribuidora PI;2016;2;1;PRODUTO B;980;33,8380680272109;33161,3066666667
Distribuidora PI;2016;2;1;PRODUTO C;9116;43,9018414509288;400209,186666667
Distribuidora PI;2016;3;1;PRODUTO A;1264;57,9491033755274;73247,6666666667
Distribuidora PI;2016;3;1;PRODUTO B;1109;33,6053742110009;37268,36
Distribuidora PI;2016;3;1;PRODUTO C;9775;43,6521384484229;426699,653333333
Distribuidora PI;2016;4;1;PRODUTO A;1590;55,9123228511531;88900,5933333334
Distribuidora PI;2016;4;1;PRODUTO B;1264;32,6857805907173;41314,8266666667
Distribuidora PI;2016;4;1;PRODUTO C;11805;41,3819042778484;488513,38
Distribuidora PI;2016;5;1;PRODUTO A;1094;56,1644606946984;61443,92
Distribuidora PI;2016;5;1;PRODUTO B;1017;32,7801245493281;33337,3866666667
Distribuidora PI;2016;5;1;PRODUTO C;7074;41,9042229761568;296430,473333333
Distribuidora PI;2016;6;1;PRODUTO A;1239;55,5161689534571;68784,5333333333
Distribuidora PI;2016;6;1;PRODUTO B;1309;31,7926559714795;41616,5866666667
Distribuidora PI;2016;6;1;PRODUTO C;7388;42,1247509474824;311217,66
Distribuidora PI;2016;7;1;PRODUTO A;1217;54,5487701999452;66385,8533333333
Distribuidora PI;2016;7;1;PRODUTO B;1347;31,3224993813412;42191,4066666667
Distribuidora PI;2016;7;1;PRODUTO C;9424;40,655425155631;383136,726666667
Distribuidora PI;2016;8;1;PRODUTO A;1231;55,0102409964798;67717,6066666667
Distribuidora PI;2016;8;1;PRODUTO B;1307;31,814246365723;41581,22
Distribuidora PI;2016;8;1;PRODUTO C;7519;40,7644119342111;306507,613333333
Distribuidora PI;2016;9;1;PRODUTO A;1469;55,5003358293624;81529,9933333333
Distribuidora PI;2016;9;1;PRODUTO B;1540;32,1381861471861;49492,8066666667
Distribuidora PI;2016;9;1;PRODUTO C;10255;41,1389306029579;421879,733333333
Distribuidora PI;2016;10;1;PRODUTO A;1377;55,6146308399903;76581,3466666667
Distribuidora PI;2016;10;1;PRODUTO B;1629;31,9640965827706;52069,5133333333
Distribuidora PI;2016;10;1;PRODUTO C;9387;41,5000447427293;389560,92
Distribuidora PI;2016;11;1;PRODUTO A;1151;60,7395366348103;69911,2066666667
Distribuidora PI;2016;11;1;PRODUTO B;1307;34,1408773272124;44622,1266666667
Distribuidora PI;2016;11;1;PRODUTO C;7562;45,331191924535;342794,473333333
Distribuidora PI;2016;12;1;PRODUTO A;1656;59,8732447665056;99150,0933333333
Distribuidora PI;2016;12;1;PRODUTO B;1897;33,7668986118433;64055,8066666667
Distribuidora PI;2016;12;1;PRODUTO C;12792;44,3287309776944;567053,126666667
Distribuidora PI;2017;1;1;PRODUTO A;1257;60,2465446831079;75729,9066666667
Distribuidora PI;2017;1;1;PRODUTO B;1532;33,8110226283725;51798,4866666667
Distribuidora PI;2017;1;1;PRODUTO C;5788;45,2059214466713;261651,873333333
Distribuidora PI;2017;2;1;PRODUTO A;1252;60,1085942492013;75255,96
Distribuidora PI;2017;2;1;PRODUTO B;1678;33,9740166865316;57008,4
Distribuidora PI;2017;2;1;PRODUTO C;9190;44,4932107363076;408892,606666667
Distribuidora PI;2017;3;1;PRODUTO A;1108;60,0394945848375;66523,76
Distribuidora PI;2017;3;1;PRODUTO B;1706;33,932837045721;57889,42
Distribuidora PI;2017;3;1;PRODUTO C;7450;44,5934425055928;332221,146666667
Distribuidora PI;2017;4;1;PRODUTO A;1047;59,8875708373129;62702,2866666667
Distribuidora PI;2017;4;1;PRODUTO B;1587;33,8718504515858;53754,6266666667
Distribuidora PI;2017;4;1;PRODUTO C;6754;44,6389912150824;301491,746666667
Distribuidora PI;2017;5;1;PRODUTO A;1239;59,2163088512241;73369,0066666667
Distribuidora PI;2017;5;1;PRODUTO B;1756;33,5270804859529;58873,5533333333
Distribuidora PI;2017;5;1;PRODUTO C;7969;44,0652511816623;351155,986666667
Distribuidora PI;2017;6;1;PRODUTO A;887;59,2300488538144;52537,0533333333
Distribuidora PI;2017;6;1;PRODUTO B;1639;33,2764002440513;54540,02
Distribuidora PI;2017;6;1;PRODUTO C;5937;44,1804064903711;262299,073333333
Distribuidora PI;2017;7;1;PRODUTO A;872;59,4488914373089;51839,4333333333
Distribuidora PI;2017;7;1;PRODUTO B;1499;33,2623437847454;49860,2533333333
Distribuidora PI;2017;7;1;PRODUTO C;6387;44,0889817859193;281596,326666667
Distribuidora PI;2017;8;1;PRODUTO A;1056;61,5158522727273;64960,74
Distribuidora PI;2017;8;1;PRODUTO B;1765;35,0057714825307;61785,1866666667
Distribuidora PI;2017;8;1;PRODUTO C;7902;45,381877392654;358603,813333333
Distribuidora PI;2017;9;1;PRODUTO A;1065;63,1971580594679;67304,9733333333
Distribuidora PI;2017;9;1;PRODUTO B;1839;36,3466630415081;66841,5133333333
Distribuidora PI;2017;9;1;PRODUTO C;6876;46,8290886174132;321996,813333333
Distribuidora PI;2017;10;1;PRODUTO A;1289;63,4424618567365;81777,3333333334
Distribuidora PI;2017;10;1;PRODUTO B;1961;36,1274621791603;70845,9533333333
Distribuidora PI;2017;10;1;PRODUTO C;8168;46,5364609859615;380109,813333333
Distribuidora PI;2017;11;1;PRODUTO A;1159;63,2372677595628;73291,9933333333
Distribuidora PI;2017;11;1;PRODUTO B;1949;36,0249016589704;70212,5333333333
Distribuidora PI;2017;11;1;PRODUTO C;7080;46,7524293785311;331007,2
Distribuidora PI;2017;12;1;PRODUTO A;1394;62,7204399808704;87432,2933333334
Distribuidora PI;2017;12;1;PRODUTO B;2324;35,3577653471027;82171,4466666667
Distribuidora PI;2017;12;1;PRODUTO C;9694;46,0806904614538;446706,213333333
Distribuidora PI;2018;1;1;PRODUTO A;923;62,5222824124233;57708,0666666667
Distribuidora PI;2018;1;1;PRODUTO B;1560;35,3973931623932;55219,9333333333
Distribuidora PI;2018;1;1;PRODUTO C;5759;46,5755397349077;268228,533333333
Distribuidora PI;2018;2;1;PRODUTO A;934;61,7402712348323;57665,4133333333
Distribuidora PI;2018;2;1;PRODUTO B;1929;34,489884223259;66530,9866666667
Distribuidora PI;2018;2;1;PRODUTO C;6624;45,8016475442834;303390,113333333
Distribuidora PI;2018;3;1;PRODUTO A;900;62,1449481481482;55930,4533333333
Distribuidora PI;2018;3;1;PRODUTO B;1742;34,7557520091849;60544,52
Distribuidora PI;2018;3;1;PRODUTO C;6057;46,0496395355236;278922,666666667
Distribuidora PI;2018;4;1;PRODUTO A;921;61,8380311255881;56952,8266666667
Distribuidora PI;2018;4;1;PRODUTO B;1978;34,7359420289855;68707,6933333333
Distribuidora PI;2018;4;1;PRODUTO C;7595;45,3080552995392;344114,68
Distribuidora PI;2018;5;1;PRODUTO A;756;62,0102116402117;46879,72
Distribuidora PI;2018;5;1;PRODUTO B;1786;34,7479357969392;62059,8133333333
Distribuidora PI;2018;5;1;PRODUTO C;5533;44,6041825931113;246806,093333333
Distribuidora PI;2018;6;1;PRODUTO A;745;61,8012527964206;46041,9333333333
Distribuidora PI;2018;6;1;PRODUTO B;1691;34,3536842105263;58092,08
Distribuidora PI;2018;6;1;PRODUTO C;7704;40,2774225789354;310300,62
Distribuidora PI;2018;7;1;PRODUTO A;704;61,653740530303;43404,2333333333
Distribuidora PI;2018;7;1;PRODUTO B;1948;34,117241615332;66460,3866666667
Distribuidora PI;2018;7;1;PRODUTO C;8637;38,5014930096582;332534,186666667
Distribuidora PI;2018;8;1;PRODUTO A;621;64,5561460010735;40089,3666666667
Distribuidora PI;2018;8;1;PRODUTO B;1617;35,9295774067203;58098,1266666667
Distribuidora PI;2018;8;1;PRODUTO C;6862;42,6910327324392;292965,433333333
Distribuidora PI;2018;9;1;PRODUTO A;683;65,2518008784773;44566,98
Distribuidora PI;2018;9;1;PRODUTO B;1617;36,6955102040816;59336,64
Distribuidora PI;2018;9;1;PRODUTO C;5033;49,1678230346381;247461,653333333
Distribuidora PI;2018;9;1;PRODUTO D;181;73,9939226519337;13392,9
Distribuidora PI;2018;10;1;PRODUTO A;823;64,4179829890644;53016
Distribuidora PI;2018;10;1;PRODUTO B;2348;36,2027910278251;85004,1533333333
Distribuidora PI;2018;10;1;PRODUTO C;8176;47,6512084148728;389596,28
Distribuidora PI;2018;10;1;PRODUTO D;209;74,4646251993621;15563,1066666667
Distribuidora PI;2018;11;1;PRODUTO A;806;64,3306699751861;51850,52
Distribuidora PI;2018;11;1;PRODUTO B;2508;35,6891919191919;89508,4933333333
Distribuidora PI;2018;11;1;PRODUTO C;6687;47,594902547231;318267,113333333
Distribuidora PI;2018;11;1;PRODUTO D;199;74,2113232830821;14768,0533333333
Distribuidora PI;2018;12;1;PRODUTO A;965;64,0548462867012;61812,9266666667
Distribuidora PI;2018;12;1;PRODUTO B;2707;35,6412264499446;96480,8
Distribuidora PI;2018;12;1;PRODUTO C;8913;46,8717296832342;417767,726666667
Distribuidora PI;2018;12;1;PRODUTO D;288;71,1241898148148;20483,7666666667
Distribuidora PI;2019;1;1;PRODUTO A;711;64,5731926863572;45911,54
Distribuidora PI;2019;1;1;PRODUTO B;2285;36,2198482859227;82762,3533333333
Distribuidora PI;2019;1;1;PRODUTO C;5713;47,6998611354221;272509,306666667
Distribuidora PI;2019;1;1;PRODUTO D;384;75,6869444444444;29063,7866666667
Distribuidora PI;2019;2;1;PRODUTO A;671;63,6367030784509;42721,44
Distribuidora PI;2019;2;1;PRODUTO B;2311;35,5434934371845;82141,0133333333
Distribuidora PI;2019;2;1;PRODUTO C;5659;47,4812640631443;268696,473333333
Distribuidora PI;2019;2;1;PRODUTO D;248;74,6228494623656;18506,4666666667
Distribuidora PI;2019;3;1;PRODUTO A;641;63,2947242455775;40550,82
Distribuidora PI;2019;3;1;PRODUTO B;2339;35,381427960667;82757,16
Distribuidora PI;2019;3;1;PRODUTO C;6533;46,6730445430889;304915
Distribuidora PI;2019;3;1;PRODUTO D;273;72,3652258852259;19755,7066666667
Distribuidora PI;2019;4;1;PRODUTO A;600;62,8997529493407;37766,06
Distribuidora PI;2019;4;1;PRODUTO B;2298;35,339167391935;81209,4066666667
Distribuidora PI;2019;4;1;PRODUTO C;5248;47,1188795731707;247279,88
Distribuidora PI;2019;4;1;PRODUTO D;323;70,190608875129;22671,5666666667
Distribuidora PI;2019;5;1;PRODUTO A;552;63,1815942028985;34876,24
Distribuidora PI;2019;5;1;PRODUTO B;2295;35,2200726216412;80830,0666666666
Distribuidora PI;2019;5;1;PRODUTO C;5486;47,0136590108154;257916,933333333
Distribuidora PI;2019;5;1;PRODUTO D;352;71,6155303030303;25208,6666666667
Distribuidora PI;2019;6;1;PRODUTO A;444;63,772957957958;28315,1933333333
Distribuidora PI;2019;6;1;PRODUTO B;1870;35,4433796791444;66279,12
Distribuidora PI;2019;6;1;PRODUTO C;4331;47,0436373431848;203745,993333333
Distribuidora PI;2019;6;1;PRODUTO D;458;71,8308151382824;32898,5133333333
Distribuidora PI;2019;7;1;PRODUTO A;465;63,5574336917563;29554,2066666667
Distribuidora PI;2019;7;1;PRODUTO B;2217;35,3797594346715;78436,9266666667
Distribuidora PI;2019;7;1;PRODUTO C;5512;46,4715251572327;256151,046666667
Distribuidora PI;2019;7;1;PRODUTO D;449;73,8415738678545;33154,8666666667
Distribuidora PI;2019;8;1;PRODUTO A;467;63,6363026409707;29718,1533333333
Distribuidora PI;2019;8;1;PRODUTO B;2050;35,6539512195122;73090,6
Distribuidora PI;2019;8;1;PRODUTO C;4769;47,5952289089257;226981,646666667
Distribuidora PI;2019;8;1;PRODUTO D;528;70,3362401263823;37102,3666666667
Distribuidora PI;2019;9;1;PRODUTO A;507;66,0439316239316;33484,2733333333
Distribuidora PI;2019;9;1;PRODUTO B;1802;40,1936604541461;72425,6266666667
Distribuidora PI;2019;9;1;PRODUTO C;5720;48,973789044289;280130,073333333
Distribuidora PI;2019;9;1;PRODUTO D;479;78,8131638516455;37718,6666666667
Distribuidora PI;2019;10;1;PRODUTO A;507;66,3282577251808;33628,4266666667
Distribuidora PI;2019;10;1;PRODUTO B;2117;40,8033978900961;86380,7933333333
Distribuidora PI;2019;10;1;PRODUTO C;5244;49,9468090516146;261921,066666667
Distribuidora PI;2019;10;1;PRODUTO D;582;79,7376403207331;46407,3066666667
Distribuidora PI;2019;11;1;PRODUTO A;464;65,546566091954;30413,6066666667
Distribuidora PI;2019;11;1;PRODUTO B;1660;41,0793212851406;68191,6733333333
Distribuidora PI;2019;11;1;PRODUTO C;5565;49,8946187481282;277663,553333333
Distribuidora PI;2019;11;1;PRODUTO D;449;80,2109576837417;36014,72
Distribuidora PI;2019;12;1;PRODUTO A;557;65,2250987432675;36330,38
Distribuidora PI;2019;12;1;PRODUTO B;1776;40,7846696696697;72433,5733333333
Distribuidora PI;2019;12;1;PRODUTO C;6004;49,7000288696425;298398,973333333
Distribuidora PI;2019;12;1;PRODUTO D;508;80,1203412073491;40701,1333333333
